fips_code,name,service_area_generation_mwh,fuel_type,year
0236400,Juneau,170.760,Distillate Fuel Oil,2003
0236400,Juneau,332462.370,Water at Hydroelectric Turbine,2003
0236400,Juneau,531.277,Distillate Fuel Oil,2004
0236400,Juneau,331385.001,Water at Hydroelectric Turbine,2004
0236400,Juneau,340443.004,Water at Hydroelectric Turbine,2005
0236400,Juneau,368666.001,Water at Hydroelectric Turbine,2006
0236400,Juneau,2235.022,Distillate Fuel Oil,2007
0236400,Juneau,365365.999,Water at Hydroelectric Turbine,2007
0236400,Juneau,17863.131,Distillate Fuel Oil,2008
0236400,Juneau,279888.000,Water at Hydroelectric Turbine,2008
0236400,Juneau,4637.326,Distillate Fuel Oil,2009
0236400,Juneau,338282.000,Water at Hydroelectric Turbine,2009
0236400,Juneau,103.476,Distillate Fuel Oil,2010
0236400,Juneau,399573.000,Water at Hydroelectric Turbine,2010
0236400,Juneau,1029.051,Distillate Fuel Oil,2011
0236400,Juneau,385796.000,Water at Hydroelectric Turbine,2011
0236400,Juneau,87.642,Distillate Fuel Oil,2012
0236400,Juneau,429207.000,Water at Hydroelectric Turbine,2012
0236400,Juneau,371.832,Distillate Fuel Oil,2013
0236400,Juneau,401169.000,Water at Hydroelectric Turbine,2013
0236400,Juneau,137.000,Distillate Fuel Oil,2014
0236400,Juneau,424329.000,Water at Hydroelectric Turbine,2014
0236400,Juneau,122.000,Distillate Fuel Oil,2015
0236400,Juneau,427681.000,Water at Hydroelectric Turbine,2015
0236400,Juneau,226.512,Distillate Fuel Oil,2016
0236400,Juneau,418626.000,Water at Hydroelectric Turbine,2016
0236400,Juneau,-376.084,Distillate Fuel Oil,2017
0236400,Juneau,430681.000,Water at Hydroelectric Turbine,2017
0236400,Juneau,-299.197,Distillate Fuel Oil,2018
0236400,Juneau,396556.000,Water at Hydroelectric Turbine,2018
0236400,Juneau,456.986,Distillate Fuel Oil,2019
0236400,Juneau,356866.000,Water at Hydroelectric Turbine,2019
0236400,Juneau,-479.263,Distillate Fuel Oil,2020
0236400,Juneau,408827.000,Water at Hydroelectric Turbine,2020
0236400,Juneau,-721.676,Distillate Fuel Oil,2021
0236400,Juneau,433223.000,Water at Hydroelectric Turbine,2021
0236540,Kachemak,490.999,Distillate Fuel Oil,2001
0236540,Kachemak,426710.001,Natural Gas,2001
0236540,Kachemak,345681.000,Water at Hydroelectric Turbine,2001
0236540,Kachemak,355.740,Distillate Fuel Oil,2002
0236540,Kachemak,473327.141,Natural Gas,2002
0236540,Kachemak,484899.000,Water at Hydroelectric Turbine,2002
0236540,Kachemak,243.001,Distillate Fuel Oil,2003
0236540,Kachemak,399766.998,Natural Gas,2003
0236540,Kachemak,500875.000,Water at Hydroelectric Turbine,2003
0236540,Kachemak,336.702,Distillate Fuel Oil,2004
0236540,Kachemak,398518.890,Natural Gas,2004
0236540,Kachemak,429709.000,Water at Hydroelectric Turbine,2004
0236540,Kachemak,235.643,Distillate Fuel Oil,2005
0236540,Kachemak,490271.637,Natural Gas,2005
0236540,Kachemak,452757.000,Water at Hydroelectric Turbine,2005
0236540,Kachemak,236.000,Distillate Fuel Oil,2006
0236540,Kachemak,2147.575,Jet Fuel,2006
0236540,Kachemak,451056.328,Natural Gas,2006
0236540,Kachemak,343766.000,Water at Hydroelectric Turbine,2006
0236540,Kachemak,382.001,Distillate Fuel Oil,2007
0236540,Kachemak,264.025,Jet Fuel,2007
0236540,Kachemak,443609.870,Natural Gas,2007
0236540,Kachemak,336288.000,Water at Hydroelectric Turbine,2007
0236540,Kachemak,22.000,Distillate Fuel Oil,2008
0236540,Kachemak,3.268,Jet Fuel,2008
0236540,Kachemak,473626.372,Natural Gas,2008
0236540,Kachemak,296759.000,Water at Hydroelectric Turbine,2008
0236540,Kachemak,324.649,Distillate Fuel Oil,2009
0236540,Kachemak,163.399,Jet Fuel,2009
0236540,Kachemak,378362.432,Natural Gas,2009
0236540,Kachemak,362293.410,Water at Hydroelectric Turbine,2009
0236540,Kachemak,202.000,Distillate Fuel Oil,2010
0236540,Kachemak,0.000,Jet Fuel,2010
0236540,Kachemak,354378.140,Natural Gas,2010
0236540,Kachemak,348270.970,Water at Hydroelectric Turbine,2010
0236540,Kachemak,160.167,Distillate Fuel Oil,2011
0236540,Kachemak,0.000,Jet Fuel,2011
0236540,Kachemak,375394.769,Natural Gas,2011
0236540,Kachemak,2738.304,Other Gas,2011
0236540,Kachemak,303900.000,Water at Hydroelectric Turbine,2011
0236540,Kachemak,214.332,Distillate Fuel Oil,2012
0236540,Kachemak,0.000,Jet Fuel,2012
0236540,Kachemak,355032.847,Natural Gas,2012
0236540,Kachemak,2658.441,Other Gas,2012
0236540,Kachemak,397373.000,Water at Hydroelectric Turbine,2012
0236540,Kachemak,101.277,Distillate Fuel Oil,2013
0236540,Kachemak,0.000,Jet Fuel,2013
0236540,Kachemak,201008.184,Natural Gas,2013
0236540,Kachemak,430.659,Waste Oil,2013
0236540,Kachemak,368254.000,Water at Hydroelectric Turbine,2013
0236540,Kachemak,444.000,Distillate Fuel Oil,2014
0236540,Kachemak,0.000,Jet Fuel,2014
0236540,Kachemak,306144.240,Natural Gas,2014
0236540,Kachemak,0.000,Waste Oil,2014
0236540,Kachemak,432575.000,Water at Hydroelectric Turbine,2014
0236540,Kachemak,228.103,Distillate Fuel Oil,2015
0236540,Kachemak,0.000,Jet Fuel,2015
0236540,Kachemak,315789.997,Natural Gas,2015
0236540,Kachemak,471705.000,Water at Hydroelectric Turbine,2015
0236540,Kachemak,87.000,Distillate Fuel Oil,2016
0236540,Kachemak,0.000,Jet Fuel,2016
0236540,Kachemak,316448.000,Natural Gas,2016
0236540,Kachemak,430509.000,Water at Hydroelectric Turbine,2016
0236540,Kachemak,15.000,Distillate Fuel Oil,2017
0236540,Kachemak,0.000,Jet Fuel,2017
0236540,Kachemak,316493.000,Natural Gas,2017
0236540,Kachemak,387059.000,Water at Hydroelectric Turbine,2017
0236540,Kachemak,85.461,Distillate Fuel Oil,2018
0236540,Kachemak,0.000,Jet Fuel,2018
0236540,Kachemak,276027.539,Natural Gas,2018
0236540,Kachemak,404479.000,Water at Hydroelectric Turbine,2018
0236540,Kachemak,63.000,Distillate Fuel Oil,2019
0236540,Kachemak,0.000,Jet Fuel,2019
0236540,Kachemak,237333.000,Natural Gas,2019
0236540,Kachemak,413592.000,Water at Hydroelectric Turbine,2019
0236540,Kachemak,4329.915,Distillate Fuel Oil,2020
0236540,Kachemak,302127.085,Natural Gas,2020
0236540,Kachemak,466635.000,Water at Hydroelectric Turbine,2020
0236540,Kachemak,224.000,Distillate Fuel Oil,2021
0236540,Kachemak,290511.000,Natural Gas,2021
0236540,Kachemak,391018.000,Water at Hydroelectric Turbine,2021
0236770,Kake,2262.349,Distillate Fuel Oil,2001
0236770,Kake,4290.824,Distillate Fuel Oil,2002
0236770,Kake,4076.302,Distillate Fuel Oil,2003
0236770,Kake,2877.464,Distillate Fuel Oil,2004
0236770,Kake,2633.975,Distillate Fuel Oil,2005
0236770,Kake,3353.985,Distillate Fuel Oil,2006
0236770,Kake,2531.131,Distillate Fuel Oil,2007
0236770,Kake,2608.540,Distillate Fuel Oil,2008
0236770,Kake,2553.077,Distillate Fuel Oil,2009
0236770,Kake,2498.218,Distillate Fuel Oil,2010
0236770,Kake,2831.388,Distillate Fuel Oil,2011
0236770,Kake,3020.308,Distillate Fuel Oil,2012
0236770,Kake,3101.990,Distillate Fuel Oil,2013
0236770,Kake,2838.967,Distillate Fuel Oil,2014
0236770,Kake,2358.927,Distillate Fuel Oil,2015
0236770,Kake,2255.999,Distillate Fuel Oil,2016
0236770,Kake,2235.161,Distillate Fuel Oil,2017
0236770,Kake,2228.271,Distillate Fuel Oil,2018
0236770,Kake,2232.150,Distillate Fuel Oil,2019
0236770,Kake,2161.479,Distillate Fuel Oil,2020
0236770,Kake,128.300,Water at Hydroelectric Turbine,2020
0236770,Kake,1453.639,Distillate Fuel Oil,2021
0236770,Kake,854.744,Water at Hydroelectric Turbine,2021
0236990,Kaktovik,1683.900,Distillate Fuel Oil,2001
0236990,Kaktovik,3851.400,Distillate Fuel Oil,2002
0236990,Kaktovik,4032.100,Distillate Fuel Oil,2003
0236990,Kaktovik,4464.700,Distillate Fuel Oil,2004
0236990,Kaktovik,4745.900,Distillate Fuel Oil,2005
0236990,Kaktovik,4928.200,Distillate Fuel Oil,2006
0236990,Kaktovik,2999.999,Distillate Fuel Oil,2007
0236990,Kaktovik,5074.000,Distillate Fuel Oil,2008
0236990,Kaktovik,5776.226,Distillate Fuel Oil,2009
0236990,Kaktovik,4983.734,Distillate Fuel Oil,2010
0236990,Kaktovik,4830.200,Distillate Fuel Oil,2011
0236990,Kaktovik,5901.484,Distillate Fuel Oil,2012
0236990,Kaktovik,4758.700,Distillate Fuel Oil,2013
0236990,Kaktovik,4695.600,Distillate Fuel Oil,2014
0236990,Kaktovik,4733.100,Distillate Fuel Oil,2015
0236990,Kaktovik,4792.400,Distillate Fuel Oil,2016
0236990,Kaktovik,4735.000,Distillate Fuel Oil,2017
0236990,Kaktovik,4469.213,Distillate Fuel Oil,2018
0236990,Kaktovik,4510.000,Distillate Fuel Oil,2019
0236990,Kaktovik,3884.429,Distillate Fuel Oil,2020
0236990,Kaktovik,4655.922,Distillate Fuel Oil,2021
0237250,Kalifornsky,490.999,Distillate Fuel Oil,2001
0237250,Kalifornsky,426710.001,Natural Gas,2001
0237250,Kalifornsky,345681.000,Water at Hydroelectric Turbine,2001
0237250,Kalifornsky,355.740,Distillate Fuel Oil,2002
0237250,Kalifornsky,473327.141,Natural Gas,2002
0237250,Kalifornsky,484899.000,Water at Hydroelectric Turbine,2002
0237250,Kalifornsky,243.001,Distillate Fuel Oil,2003
0237250,Kalifornsky,399766.998,Natural Gas,2003
0237250,Kalifornsky,500875.000,Water at Hydroelectric Turbine,2003
0237250,Kalifornsky,336.702,Distillate Fuel Oil,2004
0237250,Kalifornsky,398518.890,Natural Gas,2004
0237250,Kalifornsky,429709.000,Water at Hydroelectric Turbine,2004
0237250,Kalifornsky,235.643,Distillate Fuel Oil,2005
0237250,Kalifornsky,490271.637,Natural Gas,2005
0237250,Kalifornsky,452757.000,Water at Hydroelectric Turbine,2005
0237250,Kalifornsky,236.000,Distillate Fuel Oil,2006
0237250,Kalifornsky,2147.575,Jet Fuel,2006
0237250,Kalifornsky,451056.328,Natural Gas,2006
0237250,Kalifornsky,343766.000,Water at Hydroelectric Turbine,2006
0237250,Kalifornsky,382.001,Distillate Fuel Oil,2007
0237250,Kalifornsky,264.025,Jet Fuel,2007
0237250,Kalifornsky,443609.870,Natural Gas,2007
0237250,Kalifornsky,336288.000,Water at Hydroelectric Turbine,2007
0237250,Kalifornsky,22.000,Distillate Fuel Oil,2008
0237250,Kalifornsky,3.268,Jet Fuel,2008
0237250,Kalifornsky,473626.372,Natural Gas,2008
0237250,Kalifornsky,296759.000,Water at Hydroelectric Turbine,2008
0237250,Kalifornsky,324.649,Distillate Fuel Oil,2009
0237250,Kalifornsky,163.399,Jet Fuel,2009
0237250,Kalifornsky,378362.432,Natural Gas,2009
0237250,Kalifornsky,362293.410,Water at Hydroelectric Turbine,2009
0237250,Kalifornsky,202.000,Distillate Fuel Oil,2010
0237250,Kalifornsky,0.000,Jet Fuel,2010
0237250,Kalifornsky,354378.140,Natural Gas,2010
0237250,Kalifornsky,348270.970,Water at Hydroelectric Turbine,2010
0237250,Kalifornsky,160.167,Distillate Fuel Oil,2011
0237250,Kalifornsky,0.000,Jet Fuel,2011
0237250,Kalifornsky,375394.769,Natural Gas,2011
0237250,Kalifornsky,2738.304,Other Gas,2011
0237250,Kalifornsky,303900.000,Water at Hydroelectric Turbine,2011
0237250,Kalifornsky,214.332,Distillate Fuel Oil,2012
0237250,Kalifornsky,0.000,Jet Fuel,2012
0237250,Kalifornsky,355032.847,Natural Gas,2012
0237250,Kalifornsky,2658.441,Other Gas,2012
0237250,Kalifornsky,397373.000,Water at Hydroelectric Turbine,2012
0237250,Kalifornsky,101.277,Distillate Fuel Oil,2013
0237250,Kalifornsky,0.000,Jet Fuel,2013
0237250,Kalifornsky,201008.184,Natural Gas,2013
0237250,Kalifornsky,430.659,Waste Oil,2013
0237250,Kalifornsky,368254.000,Water at Hydroelectric Turbine,2013
0237250,Kalifornsky,444.000,Distillate Fuel Oil,2014
0237250,Kalifornsky,0.000,Jet Fuel,2014
0237250,Kalifornsky,306144.240,Natural Gas,2014
0237250,Kalifornsky,0.000,Waste Oil,2014
0237250,Kalifornsky,432575.000,Water at Hydroelectric Turbine,2014
0237250,Kalifornsky,228.103,Distillate Fuel Oil,2015
0237250,Kalifornsky,0.000,Jet Fuel,2015
0237250,Kalifornsky,315789.997,Natural Gas,2015
0237250,Kalifornsky,471705.000,Water at Hydroelectric Turbine,2015
0237250,Kalifornsky,87.000,Distillate Fuel Oil,2016
0237250,Kalifornsky,0.000,Jet Fuel,2016
0237250,Kalifornsky,316448.000,Natural Gas,2016
0237250,Kalifornsky,430509.000,Water at Hydroelectric Turbine,2016
0237250,Kalifornsky,15.000,Distillate Fuel Oil,2017
0237250,Kalifornsky,0.000,Jet Fuel,2017
0237250,Kalifornsky,316493.000,Natural Gas,2017
0237250,Kalifornsky,387059.000,Water at Hydroelectric Turbine,2017
0237250,Kalifornsky,85.461,Distillate Fuel Oil,2018
0237250,Kalifornsky,0.000,Jet Fuel,2018
0237250,Kalifornsky,276027.539,Natural Gas,2018
0237250,Kalifornsky,404479.000,Water at Hydroelectric Turbine,2018
0237250,Kalifornsky,63.000,Distillate Fuel Oil,2019
0237250,Kalifornsky,0.000,Jet Fuel,2019
0237250,Kalifornsky,237333.000,Natural Gas,2019
0237250,Kalifornsky,413592.000,Water at Hydroelectric Turbine,2019
0237250,Kalifornsky,4329.915,Distillate Fuel Oil,2020
0237250,Kalifornsky,302127.085,Natural Gas,2020
0237250,Kalifornsky,466635.000,Water at Hydroelectric Turbine,2020
0237250,Kalifornsky,224.000,Distillate Fuel Oil,2021
0237250,Kalifornsky,290511.000,Natural Gas,2021
0237250,Kalifornsky,391018.000,Water at Hydroelectric Turbine,2021
0237430,Kaltag,695.001,Distillate Fuel Oil,2001
0237430,Kaltag,714.544,Distillate Fuel Oil,2002
0237430,Kaltag,669.848,Distillate Fuel Oil,2003
0237430,Kaltag,664.639,Distillate Fuel Oil,2004
0237430,Kaltag,713.658,Distillate Fuel Oil,2005
0237430,Kaltag,732.625,Distillate Fuel Oil,2006
0237430,Kaltag,744.494,Distillate Fuel Oil,2007
0237430,Kaltag,754.883,Distillate Fuel Oil,2008
0237430,Kaltag,745.913,Distillate Fuel Oil,2009
0237430,Kaltag,780.130,Distillate Fuel Oil,2010
0237430,Kaltag,745.495,Distillate Fuel Oil,2011
0237430,Kaltag,773.218,Distillate Fuel Oil,2012
0237430,Kaltag,0.374,Solar,2012
0237430,Kaltag,726.705,Distillate Fuel Oil,2013
0237430,Kaltag,8.880,Solar,2013
0237430,Kaltag,700.063,Distillate Fuel Oil,2014
0237430,Kaltag,8.649,Solar,2014
0237430,Kaltag,632.241,Distillate Fuel Oil,2015
0237430,Kaltag,8.173,Solar,2015
0237430,Kaltag,592.508,Distillate Fuel Oil,2016
0237430,Kaltag,7.316,Solar,2016
0237430,Kaltag,691.367,Distillate Fuel Oil,2017
0237430,Kaltag,7.556,Solar,2017
0237430,Kaltag,710.583,Distillate Fuel Oil,2018
0237430,Kaltag,0.044,Solar,2018
0237430,Kaltag,625.356,Distillate Fuel Oil,2019
0237430,Kaltag,0.080,Solar,2019
0237430,Kaltag,650.442,Distillate Fuel Oil,2020
0237430,Kaltag,7.251,Solar,2020
0237430,Kaltag,670.656,Distillate Fuel Oil,2021
0237430,Kaltag,6.636,Solar,2021
0237540,Karluk,83.719,Distillate Fuel Oil,2001
0237540,Karluk,165.522,Distillate Fuel Oil,2002
0237540,Karluk,131.719,Distillate Fuel Oil,2003
0237540,Karluk,129.238,Distillate Fuel Oil,2004
0237540,Karluk,170.988,Distillate Fuel Oil,2005
0237540,Karluk,231.728,Distillate Fuel Oil,2006
0237540,Karluk,250.867,Distillate Fuel Oil,2007
0237540,Karluk,264.161,Distillate Fuel Oil,2008
0237540,Karluk,262.694,Distillate Fuel Oil,2009
0237540,Karluk,263.264,Distillate Fuel Oil,2010
0237540,Karluk,255.889,Distillate Fuel Oil,2011
0237540,Karluk,269.191,Distillate Fuel Oil,2012
0237540,Karluk,262.357,Distillate Fuel Oil,2013
0237540,Karluk,240.490,Distillate Fuel Oil,2014
0237540,Karluk,208.071,Distillate Fuel Oil,2015
0237540,Karluk,213.859,Distillate Fuel Oil,2016
0237540,Karluk,213.848,Distillate Fuel Oil,2017
0237540,Karluk,218.207,Distillate Fuel Oil,2018
0237540,Karluk,197.209,Distillate Fuel Oil,2019
0237540,Karluk,199.304,Distillate Fuel Oil,2020
0237540,Karluk,206.794,Distillate Fuel Oil,2021
0237650,Kasaan,590.000,Distillate Fuel Oil,2001
0237650,Kasaan,22825.999,Water at Hydroelectric Turbine,2001
0237650,Kasaan,3287.000,Distillate Fuel Oil,2002
0237650,Kasaan,19991.999,Water at Hydroelectric Turbine,2002
0237650,Kasaan,1557.002,Distillate Fuel Oil,2003
0237650,Kasaan,21937.000,Water at Hydroelectric Turbine,2003
0237650,Kasaan,697.999,Distillate Fuel Oil,2004
0237650,Kasaan,23307.000,Water at Hydroelectric Turbine,2004
0237650,Kasaan,763.996,Distillate Fuel Oil,2005
0237650,Kasaan,23250.000,Water at Hydroelectric Turbine,2005
0237650,Kasaan,1639.998,Distillate Fuel Oil,2006
0237650,Kasaan,24538.001,Water at Hydroelectric Turbine,2006
0237650,Kasaan,-110.000,Distillate Fuel Oil,2007
0237650,Kasaan,27276.999,Water at Hydroelectric Turbine,2007
0237650,Kasaan,4296.000,Distillate Fuel Oil,2008
0237650,Kasaan,21660.000,Water at Hydroelectric Turbine,2008
0237650,Kasaan,2087.000,Distillate Fuel Oil,2009
0237650,Kasaan,24895.000,Water at Hydroelectric Turbine,2009
0237650,Kasaan,257.000,Distillate Fuel Oil,2010
0237650,Kasaan,26579.000,Water at Hydroelectric Turbine,2010
0237650,Kasaan,3892.000,Distillate Fuel Oil,2011
0237650,Kasaan,23906.000,Water at Hydroelectric Turbine,2011
0237650,Kasaan,2323.000,Distillate Fuel Oil,2012
0237650,Kasaan,26111.000,Water at Hydroelectric Turbine,2012
0237650,Kasaan,3010.000,Distillate Fuel Oil,2013
0237650,Kasaan,26255.000,Water at Hydroelectric Turbine,2013
0237650,Kasaan,1085.000,Distillate Fuel Oil,2014
0237650,Kasaan,27020.000,Water at Hydroelectric Turbine,2014
0237650,Kasaan,2015.000,Distillate Fuel Oil,2015
0237650,Kasaan,27059.000,Water at Hydroelectric Turbine,2015
0237650,Kasaan,1109.000,Distillate Fuel Oil,2016
0237650,Kasaan,26085.000,Water at Hydroelectric Turbine,2016
0237650,Kasaan,3157.000,Distillate Fuel Oil,2017
0237650,Kasaan,24983.000,Water at Hydroelectric Turbine,2017
0237650,Kasaan,5332.000,Distillate Fuel Oil,2018
0237650,Kasaan,22245.000,Water at Hydroelectric Turbine,2018
0237650,Kasaan,4107.000,Distillate Fuel Oil,2019
0237650,Kasaan,24449.000,Water at Hydroelectric Turbine,2019
0237650,Kasaan,1525.000,Distillate Fuel Oil,2020
0237650,Kasaan,27172.000,Water at Hydroelectric Turbine,2020
0237650,Kasaan,1640.000,Distillate Fuel Oil,2021
0237650,Kasaan,28933.000,Water at Hydroelectric Turbine,2021
0237975,Kasigluk,2426.363,Distillate Fuel Oil,2002
0237975,Kasigluk,2548.817,Distillate Fuel Oil,2003
0237975,Kasigluk,2606.559,Distillate Fuel Oil,2004
0237975,Kasigluk,2584.819,Distillate Fuel Oil,2005
0237975,Kasigluk,2589.190,Distillate Fuel Oil,2006
0237975,Kasigluk,211.168,Wind,2006
0237975,Kasigluk,2150.090,Distillate Fuel Oil,2007
0237975,Kasigluk,414.334,Wind,2007
0237975,Kasigluk,2191.980,Distillate Fuel Oil,2008
0237975,Kasigluk,615.986,Wind,2008
0237975,Kasigluk,2122.075,Distillate Fuel Oil,2009
0237975,Kasigluk,647.026,Wind,2009
0237975,Kasigluk,2297.755,Distillate Fuel Oil,2010
0237975,Kasigluk,653.647,Wind,2010
0237975,Kasigluk,2363.735,Distillate Fuel Oil,2011
0237975,Kasigluk,496.850,Wind,2011
0237975,Kasigluk,2589.663,Distillate Fuel Oil,2012
0237975,Kasigluk,517.694,Wind,2012
0237975,Kasigluk,2523.746,Distillate Fuel Oil,2013
0237975,Kasigluk,562.030,Wind,2013
0237975,Kasigluk,2708.255,Distillate Fuel Oil,2014
0237975,Kasigluk,390.042,Wind,2014
0237975,Kasigluk,2749.219,Distillate Fuel Oil,2015
0237975,Kasigluk,378.784,Wind,2015
0237975,Kasigluk,2494.090,Distillate Fuel Oil,2016
0237975,Kasigluk,579.794,Wind,2016
0237975,Kasigluk,2698.645,Distillate Fuel Oil,2017
0237975,Kasigluk,379.604,Wind,2017
0237975,Kasigluk,2594.833,Distillate Fuel Oil,2018
0237975,Kasigluk,397.908,Wind,2018
0237975,Kasigluk,2697.897,Distillate Fuel Oil,2019
0237975,Kasigluk,276.880,Wind,2019
0237975,Kasigluk,2681.203,Distillate Fuel Oil,2020
0237975,Kasigluk,396.545,Wind,2020
0237975,Kasigluk,2467.031,Distillate Fuel Oil,2021
0237975,Kasigluk,322.363,Wind,2021
0238090,Kasilof,490.999,Distillate Fuel Oil,2001
0238090,Kasilof,426710.001,Natural Gas,2001
0238090,Kasilof,345681.000,Water at Hydroelectric Turbine,2001
0238090,Kasilof,355.740,Distillate Fuel Oil,2002
0238090,Kasilof,473327.141,Natural Gas,2002
0238090,Kasilof,484899.000,Water at Hydroelectric Turbine,2002
0238090,Kasilof,243.001,Distillate Fuel Oil,2003
0238090,Kasilof,399766.998,Natural Gas,2003
0238090,Kasilof,500875.000,Water at Hydroelectric Turbine,2003
0238090,Kasilof,336.702,Distillate Fuel Oil,2004
0238090,Kasilof,398518.890,Natural Gas,2004
0238090,Kasilof,429709.000,Water at Hydroelectric Turbine,2004
0238090,Kasilof,235.643,Distillate Fuel Oil,2005
0238090,Kasilof,490271.637,Natural Gas,2005
0238090,Kasilof,452757.000,Water at Hydroelectric Turbine,2005
0238090,Kasilof,236.000,Distillate Fuel Oil,2006
0238090,Kasilof,2147.575,Jet Fuel,2006
0238090,Kasilof,451056.328,Natural Gas,2006
0238090,Kasilof,343766.000,Water at Hydroelectric Turbine,2006
0238090,Kasilof,382.001,Distillate Fuel Oil,2007
0238090,Kasilof,264.025,Jet Fuel,2007
0238090,Kasilof,443609.870,Natural Gas,2007
0238090,Kasilof,336288.000,Water at Hydroelectric Turbine,2007
0238090,Kasilof,22.000,Distillate Fuel Oil,2008
0238090,Kasilof,3.268,Jet Fuel,2008
0238090,Kasilof,473626.372,Natural Gas,2008
0238090,Kasilof,296759.000,Water at Hydroelectric Turbine,2008
0238090,Kasilof,324.649,Distillate Fuel Oil,2009
0238090,Kasilof,163.399,Jet Fuel,2009
0238090,Kasilof,378362.432,Natural Gas,2009
0238090,Kasilof,362293.410,Water at Hydroelectric Turbine,2009
0238090,Kasilof,202.000,Distillate Fuel Oil,2010
0238090,Kasilof,0.000,Jet Fuel,2010
0238090,Kasilof,354378.140,Natural Gas,2010
0238090,Kasilof,348270.970,Water at Hydroelectric Turbine,2010
0238090,Kasilof,160.167,Distillate Fuel Oil,2011
0238090,Kasilof,0.000,Jet Fuel,2011
0238090,Kasilof,375394.769,Natural Gas,2011
0238090,Kasilof,2738.304,Other Gas,2011
0238090,Kasilof,303900.000,Water at Hydroelectric Turbine,2011
0238090,Kasilof,214.332,Distillate Fuel Oil,2012
0238090,Kasilof,0.000,Jet Fuel,2012
0238090,Kasilof,355032.847,Natural Gas,2012
0238090,Kasilof,2658.441,Other Gas,2012
0238090,Kasilof,397373.000,Water at Hydroelectric Turbine,2012
0238090,Kasilof,101.277,Distillate Fuel Oil,2013
0238090,Kasilof,0.000,Jet Fuel,2013
0238090,Kasilof,201008.184,Natural Gas,2013
0238090,Kasilof,430.659,Waste Oil,2013
0238090,Kasilof,368254.000,Water at Hydroelectric Turbine,2013
0238090,Kasilof,444.000,Distillate Fuel Oil,2014
0238090,Kasilof,0.000,Jet Fuel,2014
0238090,Kasilof,306144.240,Natural Gas,2014
0238090,Kasilof,0.000,Waste Oil,2014
0238090,Kasilof,432575.000,Water at Hydroelectric Turbine,2014
0238090,Kasilof,228.103,Distillate Fuel Oil,2015
0238090,Kasilof,0.000,Jet Fuel,2015
0238090,Kasilof,315789.997,Natural Gas,2015
0238090,Kasilof,471705.000,Water at Hydroelectric Turbine,2015
0238090,Kasilof,87.000,Distillate Fuel Oil,2016
0238090,Kasilof,0.000,Jet Fuel,2016
0238090,Kasilof,316448.000,Natural Gas,2016
0238090,Kasilof,430509.000,Water at Hydroelectric Turbine,2016
0238090,Kasilof,15.000,Distillate Fuel Oil,2017
0238090,Kasilof,0.000,Jet Fuel,2017
0238090,Kasilof,316493.000,Natural Gas,2017
0238090,Kasilof,387059.000,Water at Hydroelectric Turbine,2017
0238090,Kasilof,85.461,Distillate Fuel Oil,2018
0238090,Kasilof,0.000,Jet Fuel,2018
0238090,Kasilof,276027.539,Natural Gas,2018
0238090,Kasilof,404479.000,Water at Hydroelectric Turbine,2018
0238090,Kasilof,63.000,Distillate Fuel Oil,2019
0238090,Kasilof,0.000,Jet Fuel,2019
0238090,Kasilof,237333.000,Natural Gas,2019
0238090,Kasilof,413592.000,Water at Hydroelectric Turbine,2019
0238090,Kasilof,4329.915,Distillate Fuel Oil,2020
0238090,Kasilof,302127.085,Natural Gas,2020
0238090,Kasilof,466635.000,Water at Hydroelectric Turbine,2020
0238090,Kasilof,224.000,Distillate Fuel Oil,2021
0238090,Kasilof,290511.000,Natural Gas,2021
0238090,Kasilof,391018.000,Water at Hydroelectric Turbine,2021
0238420,Kenai,490.999,Distillate Fuel Oil,2001
0238420,Kenai,426710.001,Natural Gas,2001
0238420,Kenai,345681.000,Water at Hydroelectric Turbine,2001
0238420,Kenai,355.740,Distillate Fuel Oil,2002
0238420,Kenai,473327.141,Natural Gas,2002
0238420,Kenai,484899.000,Water at Hydroelectric Turbine,2002
0238420,Kenai,243.001,Distillate Fuel Oil,2003
0238420,Kenai,399766.998,Natural Gas,2003
0238420,Kenai,500875.000,Water at Hydroelectric Turbine,2003
0238420,Kenai,336.702,Distillate Fuel Oil,2004
0238420,Kenai,398518.890,Natural Gas,2004
0238420,Kenai,429709.000,Water at Hydroelectric Turbine,2004
0238420,Kenai,235.643,Distillate Fuel Oil,2005
0238420,Kenai,490271.637,Natural Gas,2005
0238420,Kenai,452757.000,Water at Hydroelectric Turbine,2005
0238420,Kenai,236.000,Distillate Fuel Oil,2006
0238420,Kenai,2147.575,Jet Fuel,2006
0238420,Kenai,451056.328,Natural Gas,2006
0238420,Kenai,343766.000,Water at Hydroelectric Turbine,2006
0238420,Kenai,382.001,Distillate Fuel Oil,2007
0238420,Kenai,264.025,Jet Fuel,2007
0238420,Kenai,443609.870,Natural Gas,2007
0238420,Kenai,336288.000,Water at Hydroelectric Turbine,2007
0238420,Kenai,22.000,Distillate Fuel Oil,2008
0238420,Kenai,3.268,Jet Fuel,2008
0238420,Kenai,473626.372,Natural Gas,2008
0238420,Kenai,296759.000,Water at Hydroelectric Turbine,2008
0238420,Kenai,324.649,Distillate Fuel Oil,2009
0238420,Kenai,163.399,Jet Fuel,2009
0238420,Kenai,378362.432,Natural Gas,2009
0238420,Kenai,362293.410,Water at Hydroelectric Turbine,2009
0238420,Kenai,202.000,Distillate Fuel Oil,2010
